0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
7.043213,4.3775406,3.6773376,3.1828117,2.8200493,2.545372,2.1609688,2.0220528,1.9060822,1.7221107,1.6465034,1.5782433,1.4567261,1.4006805,1.3464508,1.2933884,1.2406197,1.1877975,1.1342163,1.0249176,0.96881485,0.9117317,0.7955055,0.73735046,0.6797905,0.56993866,0.51955414,0.47333145,0.43234634,0.39733505,0.36867905,0.34627914,0.31886673,0.31200027,0.3078804,0.30382538,0.30266953,0.30218887,0.41204453,2.275406,0.46248627,0.20272064,0.20269012,0.20269012,0.2026596,0.2026596,0.2026596,0.20296478,0.20406342,0.20787811,0.22759247,0.2299118,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14891052,0.14020538,0.110946655,0.104599,0.10771942,0.108184814,0.108947754,0.11112976,0.12109375,0.13678741,0.12555695,0.12246704,0.12310028,0.12514496,0.12791443,0.13101196,0.13404846,0.13682556,0.13932037,0.14387512,0.14607239,0.1479187,0.14910889,0.14323425,0.051223755,0.057540894,0.009048462,-0.009613037,0.4440155,0.5266876,0.5794754,0.73054504,0.8527374,1.0233765,1.6699448,2.3689651,4.03376
6.9605026,4.3488884,3.6593552,3.170887,2.8117867,2.53928,2.157463,2.0189667,1.9034233,1.7196045,1.6437645,1.5755043,1.4535027,1.3971672,1.3427391,1.2892914,1.2362862,1.1830025,1.1292496,1.0194664,0.9631386,0.90592194,0.7896004,0.7314491,0.67409897,0.5649872,0.5149765,0.46936035,0.4290657,0.39465714,0.36642075,0.34471893,0.3182869,0.31155014,0.3075943,0.30378342,0.30259323,0.30236053,0.43985367,2.7401886,0.36536407,0.20272064,0.20269012,0.20269012,0.2026596,0.20262909,0.20262909,0.2029953,0.20412445,0.20806122,0.22771454,0.2299118,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14880371,0.13904572,0.10884094,0.105148315,0.107788086,0.10821533,0.10900116,0.111694336,0.12644196,0.1348877,0.12500763,0.12233734,0.12324524,0.12537384,0.12818909,0.13129425,0.1342926,0.13703156,0.13948059,0.14393616,0.14608002,0.14791107,0.14910126,0.1437912,0.055244446,0.055259705,0.012924194,-0.015449524,0.43873596,0.5232086,0.5763092,0.7271576,0.84913635,1.0193634,1.6619263,2.3528366,3.9879608
6.8815804,4.32148,3.6421242,3.1595116,2.8039474,2.5338364,2.154274,2.0161667,1.9008789,1.7171478,1.641262,1.572712,1.4501724,1.3937302,1.3389931,1.2850876,1.2317696,1.1782341,1.1242332,1.0139885,0.95745087,0.89995956,0.7837143,0.7256317,0.6684799,0.5600395,0.5104866,0.4654045,0.42573166,0.3918419,0.36436462,0.34327316,0.31760025,0.3111725,0.30736542,0.30363464,0.30249786,0.30239868,0.47524643,3.2299423,0.3039627,0.20269012,0.20269012,0.20269012,0.2026596,0.20262909,0.2026596,0.20305634,0.20418549,0.20830536,0.22789764,0.2299118,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14866638,0.13776398,0.10683441,0.10562134,0.10784912,0.10824585,0.109069824,0.11236572,0.1351471,0.13322449,0.12452698,0.12223053,0.1233902,0.12561035,0.12847137,0.13156891,0.13454437,0.13723755,0.13962555,0.1439743,0.14608765,0.14788818,0.14910126,0.14431763,0.059196472,0.052825928,0.01675415,-0.020950317,0.4333725,0.5196991,0.5731354,0.7238083,0.8456192,1.0154419,1.6539612,2.3371353,3.9438095
6.8062057,4.2955894,3.6257668,3.1489906,2.796753,2.5287552,2.1512947,2.0135574,1.8984795,1.7146873,1.6387291,1.5700111,1.4470329,1.3902206,1.3350601,1.2810555,1.2273636,1.1735687,1.1192741,1.0084686,0.9516678,0.89408875,0.77779007,0.71980286,0.66285324,0.55511856,0.50608444,0.4615364,0.42242813,0.38921356,0.3623314,0.34170914,0.31692886,0.31075287,0.30714035,0.3034935,0.30239868,0.30257034,0.5201912,3.6590652,0.26522064,0.20269012,0.20272064,0.20269012,0.2026596,0.20262909,0.2026596,0.20308685,0.20427704,0.20851898,0.22805023,0.2299118,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14848328,0.13635254,0.10493469,0.106033325,0.10790253,0.108284,0.10914612,0.113098145,0.14593506,0.13175964,0.12411499,0.12213898,0.123550415,0.12583923,0.12875366,0.1318512,0.13479614,0.13743591,0.13977051,0.14402771,0.14608765,0.14788055,0.1491394,0.14477539,0.06312561,0.050239563,0.020599365,-0.02607727,0.42797852,0.51610565,0.5699692,0.72039795,0.8420639,1.0115204,1.6461945,2.321869,3.9011612
6.7340775,4.2710075,3.610283,3.1388855,2.7900543,2.524128,2.1484604,2.0111732,1.8962593,1.7125397,1.6363792,1.5673409,1.4437828,1.3866882,1.3313065,1.2768707,1.222908,1.1687737,1.114193,1.0028687,0.945858,0.8881798,0.7718582,0.7140007,0.6572151,0.5500717,0.50164795,0.45767593,0.4191475,0.38663483,0.3603859,0.34032822,0.31640244,0.31049347,0.3069458,0.30345535,0.3023758,0.30275345,0.5776863,3.894844,0.24105835,0.20269012,0.20269012,0.20269012,0.2026596,0.2026596,0.2026596,0.20311737,0.20439911,0.20876312,0.2281723,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14826202,0.1348114,0.10316467,0.10638428,0.1079483,0.10832214,0.10923767,0.1138916,0.15657043,0.13046265,0.12374115,0.12205505,0.12371826,0.12608337,0.12902832,0.13212585,0.13504028,0.13761902,0.13991547,0.14407349,0.1461029,0.1478653,0.14912415,0.14521027,0.066986084,0.04748535,0.024360657,-0.030891418,0.4224472,0.51257324,0.56679535,0.71707153,0.83860016,1.0076752,1.6385574,2.3069992,3.859848
6.6652336,4.247669,3.5958023,3.12949,2.7837486,2.5196228,2.145958,2.0089798,1.8943291,1.7103348,1.6339569,1.564827,1.4406967,1.383255,1.327591,1.2728348,1.2184677,1.1639862,1.1091423,0.99718475,0.9400902,0.8822861,0.76589966,0.7080803,0.6515198,0.5451813,0.49728394,0.4538803,0.41592026,0.38412094,0.35837555,0.33885574,0.31577682,0.31013107,0.30675125,0.30330276,0.3022995,0.30294418,0.6514244,3.8058014,0.22621155,0.20269012,0.20269012,0.2026596,0.2026596,0.2026596,0.20269012,0.20314789,0.20446014,0.20900726,0.22829437,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14798737,0.13313293,0.10153198,0.106674194,0.10799408,0.10835266,0.10934448,0.11470032,0.16506958,0.12931824,0.123420715,0.12200928,0.12389374,0.12632751,0.12931061,0.13240051,0.13526917,0.13781738,0.1400528,0.14411926,0.14611816,0.14785767,0.14913177,0.1455841,0.07077789,0.04460907,0.028068542,-0.035324097,0.416893,0.5089569,0.5636673,0.7136841,0.8351288,1.0038528,1.6311646,2.292511,3.8199081
6.5364532,4.204521,3.5692482,3.1126213,2.7727814,2.5121994,2.1416168,2.0053825,1.890686,1.7063408,1.6295776,1.5598984,1.4344139,1.3763008,1.3199043,1.2644653,1.2093468,1.1542625,1.098835,0.9858742,0.9284172,0.8703842,0.753849,0.69646835,0.6402855,0.5354996,0.48857498,0.44628525,0.40967178,0.3790512,0.3545456,0.33620453,0.3146057,0.30948257,0.30635452,0.30313492,0.3021431,0.30371475,0.8682289,2.6580048,0.21163177,0.20269012,0.20269012,0.20269012,0.2026596,0.2026596,0.20269012,0.20323944,0.20467377,0.20949554,0.22856903,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14727783,0.12937164,0.0987854,0.10713196,0.10807037,0.1084137,0.10964966,0.11617279,0.17276001,0.12742615,0.12289429,0.12194061,0.12426758,0.12683868,0.12987518,0.13293457,0.13573456,0.1381836,0.1403122,0.14420319,0.14611816,0.14782715,0.14912415,0.14626312,0.07821655,0.038490295,0.035247803,-0.04296875,0.40548706,0.5017166,0.5573425,0.70706177,0.82826996,0.9963684,1.6168213,2.2647858,3.7439117
6.47633,4.1844597,3.5571632,3.1051445,2.768055,2.5090485,2.1398735,2.003788,1.8891678,1.7044563,1.6275406,1.5573769,1.4313927,1.372921,1.3161163,1.260334,1.2049637,1.1494522,1.0936813,0.98021317,0.922554,0.8643875,0.74791336,0.69055176,0.6346855,0.5307274,0.4841957,0.442585,0.406662,0.37662888,0.3527298,0.3348999,0.31415558,0.30904007,0.30613327,0.30303192,0.30209732,0.30425644,1.0257759,1.923645,0.20830536,0.20269012,0.2026596,0.2026596,0.20269012,0.2026596,0.20269012,0.20326996,0.20476532,0.20973969,0.22863007,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14683533,0.12730408,0.09767914,0.107299805,0.10810852,0.10845184,0.10986328,0.11679077,0.17253876,0.12666321,0.122680664,0.12193298,0.12446594,0.12710571,0.13015747,0.13319397,0.13595581,0.13835144,0.1404419,0.14424133,0.1461258,0.14781189,0.14912415,0.14657593,0.08179474,0.03527069,0.03868866,-0.046218872,0.39958954,0.49801636,0.55417633,0.70376587,0.8248596,0.9926758,1.609909,2.2514572,3.7077408
6.418991,4.1657486,3.546177,3.0983582,2.7636833,2.5061646,2.1382713,2.0024033,1.8877907,1.7028313,1.6254654,1.5551529,1.4284248,1.3695412,1.312397,1.2562141,1.2003403,1.1446381,1.0884628,0.9744644,0.9166794,0.8584099,0.74193573,0.6847801,0.62913895,0.5259514,0.48002243,0.43899155,0.4035492,0.37427902,0.35097504,0.33366394,0.31365204,0.30875778,0.30600357,0.30288696,0.3020363,0.30498886,1.22892,1.3189926,0.20627594,0.20269012,0.20269012,0.20269012,0.2026596,0.2026596,0.20272064,0.20330048,0.20488739,0.20998383,0.22872162,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14632416,0.12511444,0.09677887,0.10744476,0.10813904,0.10848999,0.11012268,0.11732483,0.17053223,0.12596893,0.12249756,0.12194061,0.124671936,0.12737274,0.13043976,0.133461,0.13616943,0.13851166,0.14056396,0.14427948,0.14613342,0.14779663,0.14911652,0.14681244,0.08530426,0.031936646,0.0419693,-0.049041748,0.3937378,0.494339,0.5510254,0.70040894,0.8214874,0.9890137,1.6031799,2.2384949,3.672638
6.3114243,4.1314926,3.5258827,3.0864296,2.756649,2.5017815,2.1360283,2.00029,1.8856125,1.6995888,1.6217461,1.5506592,1.42239,1.3627167,1.3047028,1.2477303,1.191185,1.1347122,1.0778809,0.9629097,0.9046898,0.8462105,0.7299423,0.67300415,0.6180382,0.51647186,0.4716301,0.43183517,0.39771652,0.3695221,0.34747314,0.3311348,0.3126793,0.30823135,0.30561447,0.30268097,0.30205536,0.3069954,1.8188667,0.6315384,0.20422363,0.20269012,0.20269012,0.2026596,0.20269012,0.2026596,0.20275116,0.20339203,0.20510101,0.21053314,0.22890472,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14509583,0.1204834,0.09560394,0.107666016,0.10821533,0.108558655,0.11087036,0.11906433,0.16370392,0.12483215,0.12221527,0.12198639,0.12510681,0.1279068,0.1309967,0.13397217,0.13659668,0.13883972,0.14079285,0.1443634,0.14613342,0.14777374,0.14912415,0.14729309,0.0920105,0.025062561,0.048164368,-0.053482056,0.38165283,0.48684692,0.54468536,0.69382477,0.8147888,0.9818344,1.5901031,2.2136536,3.605957
6.2611465,4.11586,3.5168571,3.0812874,2.753582,2.5001602,2.1352806,1.9995537,1.8847237,1.6982765,1.6199074,1.5484238,1.4193459,1.35923,1.3009453,1.2434998,1.1866188,1.1297493,1.072628,0.95713425,0.8987503,0.84017944,0.7238693,0.66719437,0.61244965,0.51179504,0.46744156,0.4283371,0.3948059,0.3672638,0.34584045,0.32998657,0.31220627,0.30799484,0.3054161,0.30254745,0.30207825,0.30838394,2.2249603,0.46787262,0.20372772,0.20272064,0.20269012,0.2026596,0.20269012,0.20269012,0.20275116,0.20342255,0.20522308,0.21083832,0.22899628,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14437103,0.11808777,0.095336914,0.10775757,0.10824585,0.1085968,0.1113739,0.12181091,0.15979004,0.12437439,0.12210846,0.12201691,0.1253357,0.12818146,0.13127899,0.13421631,0.13680267,0.13899994,0.14090729,0.14439392,0.14614868,0.14775848,0.14910889,0.14750671,0.09524536,0.02154541,0.050994873,-0.055099487,0.37547302,0.483078,0.54151917,0.69052124,0.81142426,0.97830963,1.5837631,2.201706,3.574173
6.213112,4.1011353,3.5085754,3.0766258,2.7512245,2.49868,2.134739,1.9989853,1.8839455,1.6969109,1.6183395,1.5464401,1.416439,1.355896,1.2970695,1.2392235,1.1820412,1.1247711,1.0673637,0.9513588,0.8927574,0.8340721,0.7178917,0.6613159,0.60691833,0.507061,0.4634018,0.4247818,0.39194107,0.36498642,0.34415054,0.32889938,0.3116989,0.307724,0.3053093,0.30242157,0.30208588,0.3101654,2.7007523,0.36681366,0.20339203,0.20269012,0.2026596,0.20269012,0.2026596,0.20269012,0.20278168,0.2035141,0.20531464,0.21111298,0.22908783,0.22994232,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.14355469,0.11567688,0.09529114,0.10783386,0.10827637,0.10862732,0.11198425,0.12714386,0.15592957,0.1239624,0.12200928,0.12206268,0.12556458,0.12845612,0.13155365,0.13446045,0.13699341,0.13915253,0.14102173,0.14443207,0.14614868,0.14774323,0.14910889,0.14768219,0.098350525,0.017951965,0.05366516,-0.056274414,0.3691864,0.47929382,0.5383606,0.68725586,0.8081436,0.9748688,1.5776138,2.190094,3.5433426
6.1234894,4.0746536,3.494255,3.0691338,2.7475166,2.4971504,2.1344872,1.9985008,1.8830147,1.694706,1.6152267,1.5424576,1.4105988,1.3491516,1.2894402,1.2308388,1.1727448,1.1147385,1.0565987,0.9396057,0.88077545,0.82193375,0.70578384,0.6497345,0.59586334,0.49789047,0.45529556,0.4179802,0.38640594,0.36078644,0.34098434,0.3266983,0.31092453,0.30718613,0.3049507,0.30223465,0.3023529,0.3151703,3.653389,0.2644577,0.20302582,0.20269012,0.20269012,0.20269012,0.2026596,0.20272064,0.2028122,0.20363617,0.2055893,0.21169281,0.22924042,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22998047,0.14161682,0.1109314,0.09580994,0.1079483,0.10835266,0.10870361,0.11343384,0.14380646,0.14881134,0.123298645,0.12188721,0.12219238,0.1260376,0.12901306,0.13209534,0.13494873,0.1373825,0.13945007,0.14123535,0.14448547,0.14614868,0.14772034,0.14910889,0.14796448,0.104255676,0.010726929,0.05847931,-0.05747986,0.3564148,0.47151184,0.5320587,0.6807251,0.8015442,0.9680023,1.5657578,2.1678772,3.4847794
6.0814095,4.062607,3.4880486,3.0660057,2.7462273,2.4967346,2.1346855,1.9986,1.8829956,1.6936874,1.6137123,1.5404739,1.4076691,1.3458519,1.2855988,1.22649,1.1680603,1.1097336,1.0512543,0.9337654,0.8746872,0.8157654,0.6998062,0.6439972,0.5904274,0.49335098,0.45133972,0.41464233,0.38376617,0.35863495,0.33957672,0.32561493,0.31048203,0.30700684,0.30477905,0.30213928,0.30255127,0.3187256,3.8962326,0.240242,0.20293427,0.20269012,0.20269012,0.20269012,0.20269012,0.20271301,0.2028122,0.20363617,0.20571136,0.21196747,0.22930145,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.22997284,0.23000336,0.14047241,0.10865784,0.096343994,0.10800171,0.10838318,0.10874939,0.114234924,0.15190125,0.14568329,0.12301636,0.12184906,0.12226868,0.12628937,0.12929535,0.13236237,0.13517761,0.13757324,0.1395874,0.14133453,0.14452362,0.14615631,0.14769745,0.14910126,0.14810944,0.107040405,0.0071105957,0.06060028,-0.05747223,0.34988403,0.46759796,0.52887726,0.6774292,0.7983246,0.964653,1.5600739,2.1572342,3.456955
